SSL_SCORE,PREDICTOR_RAT_AGE_AT_LATEST_ARREST,PREDICTOR_RAT_VICTIM_SHOOTING_INCIDENTS,PREDICTOR_RAT_VICTIM_BATTERY_OR_ASSAULT,PREDICTOR_RAT_ARRESTS_VIOLENT_OFFENSES,PREDICTOR_RAT_GANG_AFFILIATION,PREDICTOR_RAT_NARCOTIC_ARRESTS,PREDICTOR_RAT_TREND_IN_CRIMINAL_ACTIVITY,PREDICTOR_RAT_UUW_ARRESTS,SEX_CODE_CD,RACE_CODE_CD,WEAPON_I,DRUG_I,AGE_GROUP,AGE_TO,STOP_ORDER_NO,PAROLEE_I,LATEST_DATE,LATEST_DIST,MAJORITY_DIST,DLST,LATEST_DIST_RES,WEAPONS_ARR_CNT,LATEST_WEAPON_ARR_DATE,NARCOTICS_ARR_CNT,LATEST_NARCOTIC_ARR_DATE,IDOC_RES_CITY,IDOC_RES_STATE_CODE,IDOC_RES_ZIP_CODE,IDOC_CPD_DIST,CPD_ARREST_I,DOMESTIC_ARR_CNT,LATEST_DOMESTIC_ARR_DATE,AGE_CURR,SSL_LAST_PTV_DATE,TRAP_STATUS,RAW_SSL_SCORE,HEAT_SCORE,RAW_HEAT_SCORE,STATUS_I,PRE_RAW_HEAT_SCORE,TRAP_FLAGS,SSL_FLAGS,LATITUDE,LONGITUDE,CENSUS_TRACT,COMMUNITY_AREA,LOCATION,Community Areas,Zip Codes,Boundaries - ZIP Codes,Census Tracts,Wards
476,less than 20,1,1,0,1,8,2,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,11,,5,,,8,2016,,,,,Y,1,2014,less than 20,2016,,0.12231,476,0.12231,Y,12231,,,41.87705659,-87.72799618,17031260700,WEST GARFIELD PARK,"(41.877057, -87.727996)",27,21572,30,675,23
476,less than 20,1,1,3,1,3,-1.1,3,M,BLK,Y,Y,less than 20,less than 20,299986269,,2015,11,11,,11,3,2015,3,2013,,,,,Y,,,less than 20,2015,3,0.12232,476,0.12232,Y,12232,,11,41.89170403,-87.70217471,17031836700,HUMBOLDT PARK,"(41.891704, -87.702175)",24,21184,28,177,46
476,less than 20,0,0,1,1,15,-3.1,0,M,BLK,N,Y,less than 20,less than 20,,,2015,11,15,,11,,,10,2015,,,,,Y,,,less than 20,,,0.12241,476,0.12241,Y,12241,,,41.88432437,-87.72823017,17031260200,WEST GARFIELD PARK,"(41.884324, -87.72823)",27,21572,30,659,23
476,less than 20,0,0,5,1,1,1.9,0,M,BLK,N,N,less than 20,less than 20,,,2016,11,24,,11,,,,,,,,,Y,,,less than 20,,,0.12232,476,0.12232,Y,12232,,24,41.87178614,-87.71315592,17031271500,EAST GARFIELD PARK,"(41.871786, -87.713156)",28,21572,30,685,14
475,less than 20,0,1,2,1,1,0.3,1,M,BLK,Y,N,less than 20,less than 20,,,2016,31,7,,31,1,2015,,,,,,,N,,,less than 20,,,0.12214,475,0.12214,Y,12214,,7,,,, ,,,,,,
475,20-30,3,3,0,1,1,-0.3,0,M,BLK,Y,Y,20-30,20-30,,,2016,6,7,IL,11,1,2008,2,2013,,,,,Y,,,20-30,2016,3,0.12217,475,0.12217,Y,12217,,,41.75443891,-87.63218058,17031691200,GREATER GRAND CROSSING,"(41.754439, -87.632181)",67,21554,59,495,31
475,less than 20,2,2,2,1,0,0.5,0,M,BLK,N,N,less than 20,less than 20,299992367,,2016,8,8,,8,,,,,,,,,Y,,,less than 20,2016,,0.12213,475,0.12213,Y,12213,,,41.77364113,-87.69326554,17031660800,CHICAGO LAWN,"(41.773641, -87.693266)",64,21867,58,382,31
475,20-30,2,2,0,1,0,-0.4,0,M,BLK,N,N,20-30,20-30,,,2015,3,3,IL,4,,,,,,,,,Y,,,20-30,2014,,0.12211,475,0.12211,Y,12211,,3,41.76431388,-87.58126995,17031430500,SOUTH SHORE,"(41.764314, -87.58127)",39,22538,24,452,37
475,less than 20,0,0,7,1,0,0.7,1,M,BLK,Y,N,less than 20,less than 20,,,2016,22,22,,22,1,2015,,,,,,,Y,1,2014,less than 20,,,0.12209,475,0.12209,Y,12209,,,41.73366124,-87.65211687,17031711400,AUBURN GRESHAM,"(41.733661, -87.652117)",70,21554,59,533,13
475,less than 20,3,3,1,1,0,0,0,M,BLK,N,Y,less than 20,less than 20,,,2015,7,7,,7,,,1,2011,,,,,Y,,,20-30,2016,3,0.12215,475,0.12215,Y,12215,7,,41.79029968,-87.67176978,17031670400,WEST ENGLEWOOD,"(41.7903, -87.67177)",65,22257,23,345,3
475,less than 20,0,0,3,1,4,0.3,0,M,BLK,N,Y,less than 20,less than 20,,,2016,4,4,,4,,,3,2015,,,,,Y,,,less than 20,2012,,0.12206,475,0.12206,Y,12206,,,41.74614691,-87.53572884,17031460100,SOUTH CHICAGO,"(41.746147, -87.535729)",42,21202,25,505,37
475,less than 20,1,1,3,1,5,0.5,0,M,BLK,N,Y,less than 20,less than 20,,,2016,6,6,,6,,,2,2015,,,,,Y,,,less than 20,2016,,0.12211,475,0.12211,Y,12211,,,41.75468109,-87.61984715,17031691300,GREATER GRAND CROSSING,"(41.754681, -87.619847)",67,21546,61,475,32
475,less than 20,0,1,3,1,0,0.8,1,M,BLK,Y,N,less than 20,less than 20,,,2016,7,6,,7,1,2016,,,,,,,Y,,,less than 20,,,0.12213,475,0.12213,Y,12213,,,41.7906903,-87.64503336,17031834700,ENGLEWOOD,"(41.79069, -87.645033)",66,21559,11,113,4
475,20-30,1,1,0,1,11,-0.4,0,M,BLK,N,Y,20-30,20-30,,,2016,11,15,,11,,,6,2014,,,,,Y,1,2016,20-30,2013,,0.12223,475,0.12223,Y,12223,,,41.88427662,-87.73313625,17031260300,WEST GARFIELD PARK,"(41.884277, -87.733136)",27,21572,30,619,23
475,less than 20,0,0,3,1,3,0.6,1,M,BLK,N,N,less than 20,less than 20,299992345,,2015,2,2,IL,8,,,,,,,,,Y,,,less than 20,,,0.12221,475,0.12221,Y,12221,,2,41.79104147,-87.62317915,17031400500,WASHINGTON PARK,"(41.791041, -87.623179)",7,22260,60,403,4
475,less than 20,0,1,0,1,14,3.4,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,11,IL,10,,,7,2016,,,,,Y,,,less than 20,,,0.12219,475,0.12219,Y,12219,,,41.8679361,-87.72274886,17031843000,NORTH LAWNDALE,"(41.867936, -87.722749)",30,21572,30,98,14
475,less than 20,1,1,4,1,3,-0.4,1,M,BLK,N,N,less than 20,less than 20,,,2016,10,10,,11,,,,,,,,,Y,,,less than 20,2014,3,0.12218,475,0.12218,Y,12218,,10,41.85666651,-87.71573052,17031292200,NORTH LAWNDALE,"(41.856667, -87.715731)",30,21569,57,800,14
475,less than 20,0,2,3,1,0,1.6,3,M,BLK,Y,N,less than 20,less than 20,,,2016,6,6,,6,1,2014,,,CHICAGO,IL,60620,,Y,2,2016,less than 20,,,0.12215,475,0.12215,Y,12215,,,41.75391837,-87.67093276,17031710400,AUBURN GRESHAM,"(41.753918, -87.670933)",70,21554,59,573,31
475,less than 20,1,2,2,1,0,0.7,1,M,BLK,Y,N,less than 20,less than 20,,,2016,10,10,,10,1,2013,,,,,,,Y,,,less than 20,2015,,0.12212,475,0.12212,Y,12212,,,41.86162254,-87.70791322,17031841500,NORTH LAWNDALE,"(41.861623, -87.707913)",30,21569,57,34,14
474,20-30,0,2,3,1,2,-0.8,1,M,BLK,N,N,20-30,20-30,,,2016,4,4,,4,,,,,,,,,Y,,,20-30,,,0.12205,474,0.12205,Y,12205,,,41.75353017,-87.56018712,17031431301,SOUTH SHORE,"(41.75353, -87.560187)",39,22538,24,246,37
474,less than 20,2,2,2,1,3,-0.7,0,M,BLK,Y,Y,less than 20,less than 20,,,2016,7,7,,7,1,2014,3,2013,,,,,Y,,,less than 20,2016,,0.12203,474,0.12203,Y,12203,,,41.7904248,-87.66206265,17031670200,WEST ENGLEWOOD,"(41.790425, -87.662063)",65,22257,23,384,2
474,20-30,1,1,0,1,10,0,0,M,BLK,N,Y,20-30,20-30,,,2015,15,15,,11,,,8,2015,CHICAGO,IL,60608,,Y,,,20-30,2016,,0.12188,474,0.12188,Y,12188,,,41.88414362,-87.74788851,17031251800,AUSTIN,"(41.884144, -87.747889)",26,22216,32,696,23
474,20-30,1,1,3,1,1,-1.2,3,M,BLK,Y,N,20-30,20-30,,,2015,7,3,IL,3,3,2015,,,CHICAGO,IL,60608,,Y,,,20-30,2014,3,0.12198,474,0.12198,Y,12198,,,41.77603987,-87.64954795,17031681000,ENGLEWOOD,"(41.77604, -87.649548)",66,21559,11,436,2
474,less than 20,2,2,2,1,2,0.2,0,M,BLK,N,Y,less than 20,less than 20,,,2015,11,11,,25,,,1,2015,,,,,Y,,,less than 20,2016,,0.12193,474,0.12193,Y,12193,,,41.87708482,-87.72309639,17031260800,WEST GARFIELD PARK,"(41.877085, -87.723096)",27,21572,30,736,23
474,less than 20,0,0,3,1,1,-0.3,1,M,BLK,Y,N,less than 20,less than 20,299989378,,2016,6,6,,8,2,2016,,,,,,,Y,,,less than 20,,,0.12198,474,0.12198,Y,12198,,6,41.74372105,-87.61954269,17031440300,CHATHAM,"(41.743721, -87.619543)",40,21546,61,406,32
474,less than 20,1,1,5,1,1,0.4,1,M,BLK,N,N,less than 20,less than 20,,,2016,12,5,,6,,,,,,,,,Y,,,less than 20,2013,,0.12195,474,0.12195,Y,12195,,,41.87041569,-87.67507937,17031838200,NEAR WEST SIDE,"(41.870416, -87.675079)",29,21184,28,5,46
474,20-30,2,2,3,1,0,0.3,2,M,BLK,Y,N,20-30,20-30,,,2015,3,3,IL,3,2,2015,,,CHICAGO,IL,60608,,Y,,,20-30,2015,3,0.12201,474,0.12201,Y,12201,,,41.76219787,-87.59031162,17031430400,SOUTH SHORE,"(41.762198, -87.590312)",39,21546,61,451,35
474,20-30,2,2,3,1,1,0.4,3,M,BLK,Y,Y,20-30,20-30,,,2016,22,22,,31,3,2016,3,2015,,,,,Y,,,20-30,2015,3,0.12205,474,0.12205,Y,12205,,,41.72686262,-87.65790156,17031730201,WASHINGTON HEIGHTS,"(41.726863, -87.657902)",72,21554,59,195,13
473,less than 20,1,1,4,1,0,1.1,0,M,BLK,N,N,less than 20,less than 20,,,2016,31,7,,31,,,,,,,,,N,,,less than 20,2015,,0.12175,473,0.12175,Y,12175,,,,,, ,,,,,,
473,20-30,2,2,1,1,0,-0.6,0,M,WWH,N,N,20-30,20-30,299990177,,2015,12,12,,12,,,,,,,,,Y,,,20-30,2016,,0.12171,473,0.12171,Y,12171,,,41.85556187,-87.68334196,17031841200,LOWER WEST SIDE,"(41.855562, -87.683342)",33,14920,43,4,26
473,less than 20,0,0,4,1,0,0.4,0,M,BLK,N,N,less than 20,less than 20,,,2016,3,7,,6,,,,,,,,,Y,,,less than 20,,,0.12176,473,0.12176,Y,12176,,,41.76214245,-87.6103447,17031690900,GREATER GRAND CROSSING,"(41.762142, -87.610345)",67,21546,61,515,32
473,less than 20,0,0,2,0,0,-1,1,M,BLK,N,N,less than 20,less than 20,,,2014,5,5,,5,,,,,,,,,Y,,,less than 20,,,0.12185,473,0.12185,Y,12185,,,41.66480492,-87.62667369,17031530502,WEST PULLMAN,"(41.664805, -87.626674)",50,21861,19,206,43
473,less than 20,0,0,4,1,1,-2.1,1,M,BLK,N,N,less than 20,less than 20,,,2015,7,7,,7,,,,,,,,,Y,,,less than 20,,,0.12181,473,0.12181,Y,12181,,,41.77643069,-87.63763057,17031680900,ENGLEWOOD,"(41.776431, -87.637631)",66,21559,11,435,4
473,20-30,2,4,0,1,1,-0.6,0,M,WWH,N,Y,20-30,20-30,,,2013,8,9,IL,9,,,1,2012,,,,,Y,,,20-30,2016,,0.12179,473,0.12179,Y,12179,,,41.78850208,-87.79150326,17031561000,GARFIELD RIDGE,"(41.788502, -87.791503)",53,22268,7,589,15
473,less than 20,1,1,4,1,2,-0.2,2,M,BLK,Y,Y,less than 20,less than 20,,,2015,9,9,,6,2,2015,3,2012,,,,,Y,,,20-30,2013,,0.12181,473,0.12181,Y,12181,,9,41.79774308,-87.65982264,17031611900,NEW CITY,"(41.797743, -87.659823)",59,14924,37,790,4
473,20-30,0,2,0,0,0,0,0,F,BLK,N,Y,20-30,20-30,,,2015,11,11,,11,,,1,2012,,,,,Y,1,2015,20-30,,,0.12183,473,0.12183,Y,12183,,,41.88421458,-87.73804113,17031260400,WEST GARFIELD PARK,"(41.884215, -87.738041)",27,21572,30,732,23
473,less than 20,1,2,3,1,1,1.8,0,M,BLK,N,N,less than 20,less than 20,,,2016,5,5,,1,,,,,,,,,Y,,,less than 20,2015,,0.12177,473,0.12177,Y,12177,,5,41.70085535,-87.60030834,17031500200,PULLMAN,"(41.700855, -87.600308)",47,21861,19,254,43
473,less than 20,0,0,5,1,1,-1.6,1,M,BLK,N,N,less than 20,less than 20,,,2016,8,8,,8,,,,,,,,,Y,1,2016,less than 20,,,0.12169,473,0.12169,Y,12169,,,41.76221902,-87.73203523,17031650500,WEST LAWN,"(41.762219, -87.732035)",63,4300,58,318,30
473,less than 20,0,0,0,0,0,-0.3,0,M,BLK,N,N,less than 20,less than 20,,,2013,22,22,,5,,,,,,,,,Y,,,less than 20,,,0.1218,473,0.1218,Y,12180,,,41.70308167,-87.65007927,17031730700,WASHINGTON HEIGHTS,"(41.703082, -87.650079)",72,22212,13,595,22
473,less than 20,2,2,2,1,0,0.1,1,M,WWH,Y,N,less than 20,less than 20,,,2015,9,9,,9,1,2014,,,,,,,Y,,,less than 20,2016,,0.12171,473,0.12171,Y,12171,,,41.80544677,-87.67865791,17031611500,NEW CITY,"(41.805447, -87.678658)",59,14924,37,788,3
473,less than 20,0,0,4,1,9,3.7,0,M,BLK,N,Y,less than 20,less than 20,,,2016,15,15,,15,,,2,2015,,,,,Y,,,less than 20,,,0.12183,473,0.12183,Y,12183,,,41.8913844,-87.74447928,17031251700,AUSTIN,"(41.891384, -87.744479)",26,22216,32,695,23
472,less than 20,1,1,0,0,0,0.8,0,M,BLK,N,N,less than 20,less than 20,,,2015,31,24,,31,,,,,,,,,N,1,2015,less than 20,2015,,0.12156,472,0.12156,Y,12156,,,,,, ,,,,,,
472,less than 20,0,0,6,1,0,2.7,0,M,BLK,N,N,less than 20,less than 20,,,2016,31,10,,10,,,,,,,,,N,,,less than 20,,,0.12157,472,0.12157,Y,12157,,,,,, ,,,,,,
472,less than 20,2,1,0,0,1,0.4,0,M,BLK,N,Y,less than 20,less than 20,299992014,,2016,9,2,,2,,,1,2014,,,,,Y,,,less than 20,2016,,0.12156,472,0.12156,Y,12156,,,41.80183472,-87.63220159,17031835600,FULLER PARK,"(41.801835, -87.632202)",3,14924,37,224,9
472,less than 20,1,1,2,1,3,2.2,0,M,WWH,N,N,less than 20,less than 20,,,2016,9,9,,8,,,,,,,,,Y,,,less than 20,2016,,0.12156,472,0.12156,Y,12156,,,41.81739795,-87.69203145,17031580600,BRIGHTON PARK,"(41.817398, -87.692031)",55,22248,56,641,3
472,20-30,0,1,1,1,3,1.5,1,M,BLK,Y,N,20-30,20-30,,,2016,19,19,IL,12,1,2015,,,,,,,Y,,,20-30,,,0.12155,472,0.12155,Y,12155,,19,41.96544662,-87.66319544,17031031700,UPTOWN,"(41.965447, -87.663195)",31,22616,15,611,39
472,less than 20,1,0,5,1,2,0.6,1,M,BLK,N,N,less than 20,less than 20,,,2016,7,7,,7,,,,,,,,,Y,,,less than 20,2015,,0.12167,472,0.12167,Y,12167,,,41.7906903,-87.64503336,17031834700,ENGLEWOOD,"(41.79069, -87.645033)",66,21559,11,113,4
472,less than 20,1,1,1,0,3,1.1,1,M,BLK,Y,Y,less than 20,less than 20,,,2016,10,15,,10,1,2015,3,2015,,,,,Y,,,less than 20,2016,,0.12153,472,0.12153,Y,12153,,,41.86376385,-87.69255031,17031843300,NORTH LAWNDALE,"(41.863764, -87.69255)",30,14920,43,16,23
471,less than 20,0,0,7,1,1,0.9,2,M,WWH,Y,Y,less than 20,less than 20,,,2015,31,,,31,1,2015,1,2014,,,,,N,,,less than 20,,,0.12141,471,0.12141,Y,12141,,,,,, ,,,,,,
471,less than 20,0,0,5,1,1,3,2,M,BLK,N,N,less than 20,less than 20,,,2016,31,15,,25,,,,,,,,,N,1,2015,less than 20,,,0.12134,471,0.12134,Y,12134,,,,,, ,,,,,,
471,30-40,0,0,0,1,22,-1.8,0,M,BLK,N,Y,30-40,30-40,,,2016,15,15,IL,15,,,15,2015,CHICAGO,IL,60644,,Y,,,30-40,,,0.12136,471,0.12136,Y,12136,,15,41.8913844,-87.74447928,17031251700,AUSTIN,"(41.891384, -87.744479)",26,22216,32,695,23
471,less than 20,1,1,1,1,6,1.2,1,M,BLK,N,Y,less than 20,less than 20,,,2016,15,11,,15,,,12,2016,,,,,Y,,,20-30,2016,3,0.1215,471,0.1215,Y,12150,,,41.88381164,-87.76009448,17031251900,AUSTIN,"(41.883812, -87.760094)",26,22216,32,674,23
471,less than 20,1,2,0,1,0,-1.9,0,M,BLK,Y,N,less than 20,less than 20,,,2014,4,4,,10,1,2012,,,,,,,Y,,,less than 20,2013,,0.12134,471,0.12134,Y,12134,,4,41.74583511,-87.59178805,17031834300,AVALON PARK,"(41.745835, -87.591788)",41,21546,61,133,35
471,20-30,0,5,0,0,0,0,0,F,BLK,N,N,20-30,20-30,,,2014,4,9,,9,,,,,,,,,Y,,,20-30,,,0.12137,471,0.12137,Y,12137,,,41.74708409,-87.5573879,17031460302,SOUTH CHICAGO,"(41.747084, -87.557388)",42,21202,25,244,37
471,less than 20,0,0,2,0,0,-0.4,0,M,BLK,N,N,less than 20,less than 20,,,2015,6,22,,5,,,,,,,,,Y,,,less than 20,,,0.12143,471,0.12143,Y,12143,,,41.74247582,-87.63004044,17031842400,CHATHAM,"(41.742476, -87.63004)",40,21554,59,1,13
471,20-30,1,2,4,1,0,-1.9,2,M,BLK,Y,Y,20-30,20-30,,,2014,20,20,,3,3,2013,6,2008,CHICAGO,IL,60608,,Y,,,20-30,2012,3,0.12147,471,0.12147,Y,12147,,,41.97270924,-87.65734102,17031031200,UPTOWN,"(41.972709, -87.657341)",31,22616,15,634,16
470,20-30,1,1,4,1,0,1.6,3,M,BLK,Y,Y,20-30,20-30,299989334,,2016,31,24,,24,4,2016,1,2009,CHICAGO,IL,60651,,N,,,20-30,2014,3,0.12125,470,0.12125,Y,12125,,,,,, ,,,,,,
470,20-30,1,1,0,1,12,2,0,M,BLK,N,Y,20-30,20-30,,,2016,11,11,IL,31,,,6,2016,,,,,Y,,,20-30,2016,,0.12122,470,0.12122,Y,12122,,,41.87161905,-87.70555241,17031837300,EAST GARFIELD PARK,"(41.871619, -87.705552)",28,21184,28,36,14
470,20-30,2,2,0,1,6,0.5,0,M,BLK,Y,Y,20-30,20-30,,Y,2016,11,11,IL,11,1,2009,5,2016,CHICAGO,IL,60607,,Y,,,20-30,2016,4,0.12116,470,0.12116,Y,12116,,,41.89173572,-87.7186525,17031231500,HUMBOLDT PARK,"(41.891736, -87.718652)",24,21572,30,584,46
470,less than 20,0,1,4,0,0,3.3,0,M,BLK,N,N,less than 20,less than 20,,,2016,5,7,,3,,,,,,,,,Y,,,less than 20,,,0.12121,470,0.12121,Y,12121,,,41.69605814,-87.61626765,17031490901,ROSELAND,"(41.696058, -87.616268)",45,21861,19,237,43
470,less than 20,0,0,7,0,4,0.4,2,M,BLK,N,Y,less than 20,less than 20,,,2016,6,6,,4,,,1,2014,,,,,Y,,,less than 20,,,0.12124,470,0.12124,Y,12124,,,41.7421463,-87.63968948,17031710900,AUBURN GRESHAM,"(41.742146, -87.639689)",70,21554,59,529,13
470,less than 20,2,2,2,1,2,0.8,0,M,WWH,N,N,less than 20,less than 20,,,2015,24,24,,24,,,,,,,,,Y,,,20-30,2015,,0.12124,470,0.12124,Y,12124,,,42.00169801,-87.67357383,17031830600,ROGERS PARK,"(42.001698, -87.673574)",10,21853,9,242,5
470,less than 20,1,1,2,1,13,-0.9,0,M,BLK,N,Y,less than 20,less than 20,,,2016,15,11,,15,,,12,2015,,,,,Y,,,less than 20,2016,,0.12116,470,0.12116,Y,12116,,,41.86911848,-87.75608827,17031831400,AUSTIN,"(41.869118, -87.756088)",26,22216,32,61,7
470,less than 20,1,1,3,1,2,-1.4,0,M,BLK,N,N,less than 20,less than 20,,,2016,3,3,,2,,,,,,,,,Y,,,20-30,2012,,0.12123,470,0.12123,Y,12123,,,41.7828633,-87.62055801,17031400800,WASHINGTON PARK,"(41.782863, -87.620558)",7,22260,60,404,4
470,less than 20,0,0,3,0,3,2.3,0,M,BLK,N,N,less than 20,less than 20,,,2016,15,15,,3,,,,,,,,,Y,,,less than 20,,,0.12132,470,0.12132,Y,12132,,,41.89140651,-87.75180372,17031251600,AUSTIN,"(41.891407, -87.751804)",26,22216,32,694,45
470,20-30,2,2,0,1,6,0.4,0,M,BLK,N,Y,20-30,20-30,,,2016,2,2,,2,,,1,2014,,,,,Y,,,20-30,2016,,0.12122,470,0.12122,Y,12122,,,41.78808233,-87.624736,17031834500,WASHINGTON PARK,"(41.788082, -87.624736)",7,21559,60,403,4
469,less than 20,2,1,0,0,0,-0.2,0,M,BLK,N,N,less than 20,less than 20,,,2014,2,2,,2,,,,,,,,,Y,,,less than 20,2016,,0.12109,469,0.12109,Y,12109,,,41.82016644,-87.62149887,17031835900,GRAND BOULEVARD,"(41.820166, -87.621499)",4,4301,36,163,9
469,less than 20,0,0,5,1,0,0.1,1,M,BLK,Y,N,less than 20,less than 20,,,2016,4,4,IL,4,1,2014,,,,,,,Y,2,2016,less than 20,,,0.12101,469,0.12101,Y,12101,,,41.71573828,-87.57497363,17031510300,SOUTH DEERING,"(41.715738, -87.574974)",48,21202,25,252,37
469,less than 20,0,0,4,1,1,-0.9,0,M,BLK,N,N,less than 20,less than 20,,,2015,7,7,,22,,,,,,,,,Y,,,less than 20,,,0.1211,469,0.1211,Y,12110,,7,41.76132565,-87.66128024,17031671900,WEST ENGLEWOOD,"(41.761326, -87.66128)",65,22257,23,432,31
469,less than 20,1,1,3,1,0,-0.8,3,M,BLK,Y,N,less than 20,less than 20,,,2015,1,2,,22,3,2013,,,,,,,Y,,,less than 20,2015,,0.12101,469,0.12101,Y,12101,,2,41.84201087,-87.62203623,17031839200,DOUGLAS,"(41.842011, -87.622036)",1,21194,40,191,10
469,less than 20,0,0,3,1,10,-1,1,M,BLK,Y,Y,less than 20,less than 20,,,2016,4,4,,7,2,2012,4,2015,,,,,Y,,,20-30,,,0.12097,469,0.12097,Y,12097,,,41.74583511,-87.59178805,17031834300,AVALON PARK,"(41.745835, -87.591788)",41,21546,61,133,35
469,less than 20,0,1,3,1,0,-1.4,0,M,BLK,N,N,less than 20,less than 20,,,2014,22,3,,22,,,,,,,,,Y,,,less than 20,,,0.12109,469,0.12109,Y,12109,,3,41.72686262,-87.65790156,17031730201,WASHINGTON HEIGHTS,"(41.726863, -87.657902)",72,21554,59,195,13
469,less than 20,0,1,2,0,1,0.3,0,F,BLK,N,Y,less than 20,less than 20,,,2016,15,15,,15,,,1,2015,,,,,Y,1,2016,less than 20,,,0.12112,469,0.12112,Y,12112,,,41.87659229,-87.75981156,17031252102,AUSTIN,"(41.876592, -87.759812)",26,22216,32,68,7
469,less than 20,0,0,7,1,0,-0.4,1,M,BLK,Y,N,less than 20,less than 20,,,2015,6,7,,6,1,2014,,,,,,,Y,1,2015,less than 20,,,0.12108,469,0.12108,Y,12108,,,41.75505282,-87.60026659,17031691500,GREATER GRAND CROSSING,"(41.755053, -87.600267)",67,21546,61,497,35
469,less than 20,0,1,5,1,1,2.1,0,M,BLK,N,N,less than 20,less than 20,,,2016,12,10,IL,11,,,,,,,,,Y,,,less than 20,,,0.1211,469,0.1211,Y,12110,,,41.87041569,-87.67507937,17031838200,NEAR WEST SIDE,"(41.870416, -87.675079)",29,21184,28,5,46
469,less than 20,0,0,5,1,1,-0.5,0,M,BLK,N,Y,less than 20,less than 20,,,2016,20,15,,15,,,1,2015,,,,,Y,,,less than 20,,,0.12105,469,0.12105,Y,12105,,,41.97243706,-87.67110937,17031031000,UPTOWN,"(41.972437, -87.671109)",31,22616,15,610,18
469,less than 20,1,1,2,1,2,-3.4,0,M,BLK,N,N,less than 20,less than 20,299986334,,2014,7,3,,2,,,,,,,,,Y,,,less than 20,2012,,0.12098,469,0.12098,Y,12098,,,41.76918931,-87.63849758,17031681200,ENGLEWOOD,"(41.769189, -87.638498)",66,21559,11,479,32
469,20-30,1,3,1,1,2,-0.2,0,M,BLK,N,Y,20-30,20-30,,,2014,4,4,,4,,,2,2014,,,,,Y,1,2012,20-30,2016,,0.12108,469,0.12108,Y,12108,,,41.68348933,-87.57230614,17031838800,SOUTH DEERING,"(41.683489, -87.572306)",48,22250,25,174,47
469,20-30,2,2,4,1,0,-1.4,1,M,BLK,Y,N,20-30,20-30,299981947,,2014,6,6,,6,1,2013,,,,,,,Y,1,2013,20-30,2015,,0.12112,469,0.12112,Y,12112,,,41.74095993,-87.60976204,17031440202,CHATHAM,"(41.74096, -87.609762)",40,21546,61,140,32
469,less than 20,0,0,5,1,8,-0.8,1,M,BLK,Y,Y,less than 20,less than 20,,,2016,25,25,,15,1,2014,6,2016,,,,,Y,,,less than 20,,,0.12104,469,0.12104,Y,12104,,,41.90569349,-87.77063031,17031250600,AUSTIN,"(41.905693, -87.77063)",26,4299,5,565,7
469,less than 20,3,2,0,0,3,0.4,0,M,BLK,N,Y,less than 20,less than 20,,,2016,10,11,,10,,,3,2016,,,,,Y,,,less than 20,2015,,0.12104,469,0.12104,Y,12104,,,41.86241032,-87.73245669,17031290900,NORTH LAWNDALE,"(41.86241, -87.732457)",30,21569,57,761,14
469,20-30,2,2,2,1,0,0.1,2,M,BLK,Y,N,20-30,20-30,,,2016,7,7,,7,2,2014,,,CHICAGO,IL,60608,,Y,,,20-30,2016,3,0.12113,469,0.12113,Y,12113,,,41.77229889,-87.65673612,17031834900,WEST ENGLEWOOD,"(41.772299, -87.656736)",65,22257,23,21,31
469,less than 20,0,0,0,0,0,-0.3,0,F,BLK,N,N,less than 20,less than 20,,,2013,4,4,,3,,,,,,,,,Y,,,20-30,,,0.12114,469,0.12114,Y,12114,,,41.75353017,-87.56018712,17031431301,SOUTH SHORE,"(41.75353, -87.560187)",39,22538,24,246,37
469,less than 20,0,0,4,1,1,2,1,M,BLK,N,N,less than 20,less than 20,,,2016,4,4,,3,,,,,,,,,Y,,,less than 20,,,0.12102,469,0.12102,Y,12102,,,41.75353017,-87.56018712,17031431301,SOUTH SHORE,"(41.75353, -87.560187)",39,22538,24,246,37
468,less than 20,1,0,2,1,2,-0.3,1,M,BLK,Y,N,less than 20,less than 20,,,2016,22,22,,22,1,2012,,,,,,,Y,,,less than 20,2013,,0.12079,468,0.12079,Y,12079,,22,41.7274694,-87.66456672,17031730300,WASHINGTON HEIGHTS,"(41.727469, -87.664567)",72,21554,59,632,13
468,less than 20,0,0,0,0,0,-0.1,0,M,BLK,N,N,less than 20,less than 20,,,2013,3,3,,4,,,,,,,,,Y,,,less than 20,,,0.12082,468,0.12082,Y,12082,,,41.7828633,-87.62055801,17031400800,WASHINGTON PARK,"(41.782863, -87.620558)",7,22260,60,404,4
468,20-30,1,1,1,1,1,0,1,M,BLK,N,Y,20-30,20-30,,,2016,15,15,IL,15,,,4,2016,,,,,Y,3,2016,20-30,2014,,0.12088,468,0.12088,Y,12088,,,41.88414362,-87.74788851,17031251800,AUSTIN,"(41.884144, -87.747889)",26,22216,32,696,23
